ID Caso,ID Caso Relacionado,Año,Mes,Día,Código DANE de Municipio,Municipio,Departamento,Región,Modalidad,Presunto Responsable,Descripción Presunto Responsable,Abandono o Despojo Forzado de Tierras,Amenaza o Intimidación,Ataque Contra Misión Médica,Confinamiento o Restricción a la Movilidad,Desplazamiento Forzado,Extorsión,Lesionados Civiles,Pillaje,Tortura,Violencia Basada en Género,Otro Hecho Simultáneo,Total de Víctimas del Caso,Tipo de Armas,latitud-longitud
288320,,1985,10,20,19743,SILVIA,CAUCA,NORTE DEL CAUCA,RETENCIÓN/EJECUCIÓN,GUERRILLA,QUINTÍN LAME,0,0,0,0,0,0,0,0,0,,,6,ARMA DE FUEGO,POINT (-76.3247073968 2.7136281654)
288321,,1988,12,30,19137,CALDONO,CAUCA,NORTE DEL CAUCA,RETENCIÓN/EJECUCIÓN,GUERRILLA,QUINTÍN LAME,0,0,0,0,0,0,0,0,0,,,6,ND,POINT (-76.4844478583 2.7981308256)
288322,,1996,4,11,19000,SIN INFORMACION,CAUCA,,DESCONOCIDA,OTRO ¿CUÁL?,NO APLICA,0,0,0,0,0,0,0,0,4,,,4,ND,POINT (-72 4)
288323,,1996,8,15,68655,SABANA DE TORRES,SANTANDER,MAGDALENA MEDIO,DESCONOCIDA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-73.4990501608 7.3919119442)
288325,,0,0,0,20045,BECERRIL,CESAR,SERRANIA DEL PERIJA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,1,0,,,4,ND,POINT (-73.2135300531 9.6241615276)
288326,,0,0,0,20045,BECERRIL,CESAR,SERRANIA DEL PERIJA,RETÉN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,5,ND,POINT (-73.2792316745 9.7046061158)
288327,CR080175,0,0,0,19693,SAN SEBASTIAN,CAUCA,MACIZO COLOMBIANO,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,1,0,0,0,0,,,5,ND,POINT (-76.7693316013 1.8383738874)
288328,,0,0,0,17380,LA DORADA,CALDAS,MAGDALENA MEDIO,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-74.6582056212 5.4444060982)
288329,,0,0,0,81001,ARAUCA,ARAUCA,LLANOS ORIENTALES,DESCONOCIDA,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-70.7463503062 7.0773585444)
288330,,0,0,0,47001,SANTA MARTA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,10,ND,POINT (-74.1908941206 11.2294335041)
288331,,0,0,0,54810,TIBU,NORTE DE SANTANDER,CATATUMBO,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,5,ND,POINT (-72.7359186314 8.6395488525)
288332,,0,0,0,54810,TIBU,NORTE DE SANTANDER,CATATUMBO,ENGAÑO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-72.7359186314 8.6395488525)
288334,,0,0,0,5315,GUADALUPE,ANTIOQUIA,NORTE DE ANTIOQUIA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,5,ND,POINT (-75.2400185907 6.8142634554)
288336,,0,0,0,20001,VALLEDUPAR,CESAR,SIERRA NEVADA DE SANTA MARTA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-73.259389309 10.4604812152)
288337,,0,0,0,17662,SAMANA,CALDAS,EJE CAFETERO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,0,0,0,0,0,0,0,0,0,,OCULTAMIENTO DE CADÁVER,6,ARMA DE FUEGO,POINT (-74.9922577601 5.4130863014)
288339,,0,0,0,13222,CLEMENCIA,BOLIVAR,CANAL DEL DIQUE,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,OCULTAMIENTO DE CADÁVER,5,ND,POINT (-75.3285120131 10.567541769)
288340,,0,0,0,20011,AGUACHICA,CESAR,MAGDALENA MEDIO,INCURSIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-73.599028585 8.3103369584)
288342,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,18,ND,POINT (-72 4)
288343,,0,0,0,47980,ZONA BANANERA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,2,0,0,,,8,ND,POINT (-74.140081844 10.7630268185)
288345,CR014006,0,1,21,73067,ATACO,TOLIMA,SUR DEL TOLIMA,DESCONOCIDA,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,1,0,,,4,ND,POINT (-75.382534257 3.5906357374)
288347,,0,11,25,73408,LERIDA,TOLIMA,NORTE DEL TOLIMA,INTERCEPTACIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-74.910634355 4.8620253462)
288349,,1958,0,0,76250,EL DOVIO,VALLE DEL CAUCA,NORTE DEL VALLE,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,13,ND,POINT (-76.2370841098 4.510452885)
288350,,1958,2,0,76122,CAICEDONIA,VALLE DEL CAUCA,CENTRO DEL VALLE,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,7,0,0,,,4,ND,POINT (-75.8303180522 4.3346096945)
288351,,1958,2,6,76736,SEVILLA,VALLE DEL CAUCA,CENTRO DEL VALLE,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,5,,,5,ARMA CORTO PUNZANTE,POINT (-75.9309405816 4.2670332735)
288352,,1958,2,7,76736,SEVILLA,VALLE DEL CAUCA,CENTRO DEL VALLE,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-75.9309405816 4.2670332735)
288353,CR007235,1958,3,2,73483,NATAGAIMA,TOLIMA,SUR DEL TOLIMA,INCURSIÓN,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,1,0,,,10,ARMA CORTO PUNZANTE,POINT (-75.0934780032 3.6248585376)
288354,,1958,4,3,73270,FALAN,TOLIMA,NORTE DEL TOLIMA,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-75.0140834752 5.0315596289)
288355,,1958,6,21,76736,SEVILLA,VALLE DEL CAUCA,CENTRO DEL VALLE,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,6,ND,POINT (-75.9309405816 4.2670332735)
288356,,1958,6,22,19212,CORINTO,CAUCA,NORTE DEL CAUCA,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,1,0,0,,,6,ND,POINT (-76.2613141858 3.1738154571)
288357,,1958,7,0,73585,PURIFICACION,TOLIMA,SUR DEL TOLIMA,RUTA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,14,ND,POINT (-74.7722130952 3.8964913134)
288358,,1958,7,0,73226,CUNDAY,TOLIMA,SUMAPAZ,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-74.6922272161 4.059259258)
288359,,1958,8,0,63130,CALARCA,QUINDIO,EJE CAFETERO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,15,ND,POINT (-75.6490883624 4.515281846)
288360,,1958,8,9,73024,ALPUJARRA,TOLIMA,SUR DEL TOLIMA,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,1,0,0,,,5,ND,POINT (-74.8846014522 3.455037257)
288361,,1958,9,0,5585,PUERTO NARE,ANTIOQUIA,MAGDALENA MEDIO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,5,ND,POINT (-74.5830120144 6.186024828)
288362,,1959,1,0,76834,TULUA,VALLE DEL CAUCA,CENTRO DEL VALLE,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.9389423328 3.931054383)
288363,CR008516,1959,2,14,76736,SEVILLA,VALLE DEL CAUCA,CENTRO DEL VALLE,RUTA,BANDOLERISMO,BANDOLERISMO CONSERVADOR,0,0,0,0,0,0,0,0,0,,,14,ND,POINT (-75.9309405816 4.2670332735)
288364,,1959,3,0,41006,ACEVEDO,HUILA,SUR DEL HUILA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-75.8885315631 1.8052632275)
288365,,1959,3,0,5031,AMALFI,ANTIOQUIA,NORDESTE ANTIOQUEÑO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,3,0,0,,,6,ND,POINT (-75.0825242787 6.9123047264)
288366,CR041178,1959,3,0,5604,REMEDIOS,ANTIOQUIA,NORDESTE ANTIOQUEÑO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,MATERIAL INCENDIARIO,POINT (-74.695944258 7.0260940527)
288367,,1959,3,15,63130,CALARCA,QUINDIO,EJE CAFETERO,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,1,0,0,0,0,0,0,0,,,6,ND,POINT (-75.6490883624 4.515281846)
288368,CR041179,1959,3,19,19698,SANTANDER DE QUILICHAO,CAUCA,NORTE DEL CAUCA,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,3,0,0,,,6,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-76.55293293 2.8915633391)
288369,,1959,4,7,63401,LA TEBAIDA,QUINDIO,EJE CAFETERO,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-75.7864601773 4.4536504158)
288370,,1959,4,19,63212,CORDOBA,QUINDIO,EJE CAFETERO,RETENCIÓN/EJECUCIÓN,BANDOLERISMO,BANDOLERISMO LIBERAL,0,0,0,0,0,0,0,0,1,,,4,ARMA CORTO PUNZANTE,POINT (-75.6878663583 4.3924854487)
288371,,1959,4,19,5579,PUERTO BERRIO,ANTIOQUIA,MAGDALENA MEDIO,RUTA,BANDOLERISMO,BANDOLERISMO CONSERVADOR,0,0,0,0,0,0,0,0,0,,,14,ND,POINT (-74.4099455275 6.4870411404)
288372,,1959,4,26,73124,CAJAMARCA,TOLIMA,NORTE DEL TOLIMA,RUTA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,10,ND,POINT (-75.444779389 4.397336176)
288373,,1959,5,0,5585,PUERTO NARE,ANTIOQUIA,MAGDALENA MEDIO,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,5,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-74.5830120144 6.186024828)
288374,,1959,5,9,73624,ROVIRA,TOLIMA,SUR DEL TOLIMA,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,25,ND,POINT (-75.2408682971 4.2389326854)
288375,,1959,5,29,5579,PUERTO BERRIO,ANTIOQUIA,MAGDALENA MEDIO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,6,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-74.4099455275 6.4870411404)
288376,,1959,7,27,19050,ARGELIA,CAUCA,PATIA,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,OCULTAMIENTO DE CADÁVER,4,ND,POINT (-77.2355895893 2.4638318696)
288377,,1959,7,31,47000,SIN INFORMACION,MAGDALENA,,ASALTO,BANDOLERISMO,BANDOLERISMO LIBERAL,0,0,0,0,0,0,1,1,0,,,4,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-74.26175733 10.24738355)
288378,,1959,7,31,73686,SANTA ISABEL,TOLIMA,NORTE DEL TOLIMA,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,1,0,,,5,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-75.0979343922 4.7136057674)
288379,,1959,8,0,73861,VENADILLO,TOLIMA,NORTE DEL TOLIMA,RUTA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,15,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-74.9291708546 4.7179665935)
288380,,1959,8,5,68255,EL PLAYON,SANTANDER,PROVINCIA DE SOTO,ASALTO,BANDOLERISMO,OTRO,0,0,0,0,0,0,2,0,0,,,7,ARMA DE FUEGO,POINT (-73.2028779315 7.4707195926)
288381,,1959,8,13,63190,CIRCASIA,QUINDIO,EJE CAFETERO,RETENCIÓN/EJECUCIÓN,BANDOLERISMO,NO IDENTIFICADO,0,1,0,0,0,0,1,0,0,,,7,ARMA DE FUEGO,POINT (-75.636528232 4.6177920434)
288382,,1959,10,0,73217,COYAIMA,TOLIMA,SUR DEL TOLIMA,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,1,0,0,,,4,ND,POINT (-75.1938782966 3.7980279798)
288383,,1960,0,0,76834,TULUA,VALLE DEL CAUCA,CENTRO DEL VALLE,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,6,ND,POINT (-76.1976996795 4.0852612385)
288384,,1960,0,0,73067,ATACO,TOLIMA,SUR DEL TOLIMA,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,1,1,0,,,7,ARMA DE FUEGO,POINT (-75.382534257 3.5906357374)
288385,CR044163,1960,0,0,68861,VELEZ,SANTANDER,PROVINCIA DE VELEZ,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,11,ND,POINT (-73.7493839662 6.2043242312)
288386,,1960,0,0,5501,OLAYA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.8122987303 6.6275257382)
288387,,1960,1,0,5306,GIRALDO,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,1,0,,,4,ND,POINT (-75.9521575645 6.6808080163)
288388,,1960,1,0,5306,GIRALDO,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-75.9521575645 6.6808080163)
288389,,1960,1,5,66075,BALBOA,RISARALDA,EJE CAFETERO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-75.960221681 4.9457691953)
288390,,1960,1,7,76895,ZARZAL,VALLE DEL CAUCA,NORTE DEL VALLE,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,1,0,0,,,12,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-76.0708493543 4.392621473)
288391,,1960,1,23,73283,FRESNO,TOLIMA,NORTE DEL TOLIMA,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,0,0,0,0,0,0,0,0,,,4,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-75.0356271476 5.153638261)
288392,,1960,1,24,66687,SANTUARIO,RISARALDA,EJE CAFETERO,DESCONOCIDA,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,2,0,0,,,7,ND,POINT (-75.9621155318 5.0727811385)
288393,,1960,1,25,66687,SANTUARIO,RISARALDA,EJE CAFETERO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,6,ND,POINT (-75.9621155318 5.0727811385)
288394,,1960,1,26,73504,ORTEGA,TOLIMA,SUR DEL TOLIMA,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-75.3176277414 3.9620962532)
288395,CR044152,1960,4,8,41524,PALERMO,HUILA,NORTE DEL HUILA,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,1,0,0,,,5,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-75.4337191172 2.8884062358)
288396,,1960,4,8,41524,PALERMO,HUILA,NORTE DEL HUILA,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,2,0,0,,,6,ND,POINT (-75.4337191172 2.8884062358)
288397,,1960,4,9,76834,TULUA,VALLE DEL CAUCA,CENTRO DEL VALLE,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,6,ND,POINT (-76.0603323657 3.9647265895)
288398,,1960,4,21,5138,CAÑASGORDAS,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,RUTA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,3,0,0,,,5,ND,POINT (-76.032209943 6.7594776844)
288399,CR044155,1960,5,29,76248,EL CERRITO,VALLE DEL CAUCA,SUR DEL VALLE,RETENCIÓN/EJECUCIÓN,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,1,0,,,11,ARMA CORTO PUNZANTE,POINT (-76.192280801 3.6650864978)
288400,,1960,7,21,17867,VICTORIA,CALDAS,EJE CAFETERO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-74.9111530426 5.3174202002)
288401,,1960,7,24,73854,VALLE DE SAN JUAN,TOLIMA,SUR DEL TOLIMA,INTERCEPTACIÓN,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,7,0,0,,,6,ND,POINT (-75.1156692342 4.1974936729)
288402,CR044156,1960,8,0,73001,IBAGUE,TOLIMA,NORTE DEL TOLIMA,RETÉN,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,1,0,,,8,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-75.1937147765 4.4396089914)
288403,,1960,8,5,76020,ALCALA,VALLE DEL CAUCA,NORTE DEL VALLE,INTERCEPTACIÓN,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-75.7798138699 4.6749895424)
288404,,1960,8,6,50313,GRANADA,META,ARIARI GUAYABERO,DESCONOCIDA,BANDOLERISMO,BANDOLERISMO LIBERAL,0,0,0,0,0,0,0,0,0,,,12,ARMA DE FUEGO,POINT (-73.7057153275 3.5466947237)
288405,,1960,8,19,66383,LA CELIA,RISARALDA,EJE CAFETERO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.0030756454 5.0028473013)
288406,,1960,8,23,76497,OBANDO,VALLE DEL CAUCA,NORTE DEL VALLE,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-75.9746887339 4.575722705)
288407,,1960,9,0,50683,SAN JUAN DE ARAMA,META,ARIARI GUAYABERO,DESCONOCIDA,GUERRILLA,GUERRILLA COMUNISTA,0,0,0,0,0,0,0,0,0,,,6,ND,POINT (-73.875831539 3.3737278744)
288408,,1960,9,30,68572,PUENTE NACIONAL,SANTANDER,PROVINCIA DE VELEZ,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,19,0,0,,,8,ARMA DE FUEGO,POINT (-73.6781341024 5.8779626654)
288409,,1960,10,1,68861,VELEZ,SANTANDER,PROVINCIA DE VELEZ,RETENCIÓN/EJECUCIÓN,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,1,0,,,4,ARMA DE FUEGO,POINT (-73.6662990692 6.0109534491)
288410,,1960,12,13,5642,SALGAR,ANTIOQUIA,SUROESTE ANTIOQUEÑO,DESCONOCIDA,BANDOLERISMO,OTRO,0,0,0,0,0,0,0,0,0,,,5,ND,POINT (-75.9820485436 5.9656403102)
288411,,1961,0,0,25000,SIN INFORMACION,CUNDINAMARCA,,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-72 5.7577993725)
288413,,1961,1,0,73043,ANZOATEGUI,TOLIMA,NORTE DEL TOLIMA,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,1,0,0,,,4,ND,POINT (-75.0943785124 4.5798436388)
288414,,1961,1,24,5736,SEGOVIA,ANTIOQUIA,NORDESTE ANTIOQUEÑO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,12,ND,POINT (-74.7015910715 7.0796396792)
288415,CR010229,1961,3,0,5000,SIN INFORMACION,ANTIOQUIA,,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,8,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-75.504557037 6.702032125)
288416,,1961,3,1,66687,SANTUARIO,RISARALDA,EJE CAFETERO,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.9621155318 5.0727811385)
288417,,1961,3,12,73001,IBAGUE,TOLIMA,NORTE DEL TOLIMA,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,2,0,0,,,6,ND,POINT (-75.1937147765 4.4396089914)
288418,,1961,3,16,25580,PULI,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,ASALTO,BANDOLERISMO,BANDOLERISMO REVOLUCIONARIO,0,0,0,0,0,0,0,0,0,,,7,ND,POINT (-74.7144764597 4.681785104)
288419,,1961,4,0,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-75.581713332 6.246715564)
288420,CR010231,1961,4,18,73861,VENADILLO,TOLIMA,NORTE DEL TOLIMA,RETENCIÓN/EJECUCIÓN,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,1,12,,,12,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-74.9291708546 4.7179665935)
288421,,1961,4,19,73861,VENADILLO,TOLIMA,NORTE DEL TOLIMA,ASALTO,BANDOLERISMO,BANDOLERISMO REVOLUCIONARIO,0,0,0,0,0,0,0,0,0,,,20,ND,POINT (-74.9291708546 4.7179665935)
288422,,1961,4,21,63548,PIJAO,QUINDIO,EJE CAFETERO,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,1,0,0,,,11,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-75.7033170007 4.3350378896)
288423,CR010232,1961,4,21,63548,PIJAO,QUINDIO,EJE CAFETERO,SICARIATO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,8,ARMA DE FUEGO - ARTEFACTO EXPLOSIVO,POINT (-75.7033170007 4.3350378896)
288424,,1961,5,0,76122,CAICEDONIA,VALLE DEL CAUCA,CENTRO DEL VALLE,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,1,0,0,,,5,ARMA DE FUEGO,POINT (-75.8303180522 4.3346096945)
288425,,1961,5,0,63130,CALARCA,QUINDIO,EJE CAFETERO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,1,0,,,7,ND,POINT (-75.6490883624 4.515281846)
288426,,1961,5,0,76834,TULUA,VALLE DEL CAUCA,CENTRO DEL VALLE,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,1,0,0,,,4,ND,POINT (-76.1976996795 4.0852612385)
288427,,1961,6,21,66687,SANTUARIO,RISARALDA,EJE CAFETERO,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,2,0,0,,,6,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-75.9621155318 5.0727811385)
288429,,1961,7,12,68572,PUENTE NACIONAL,SANTANDER,PROVINCIA DE VELEZ,DESCONOCIDA,BANDOLERISMO,BANDOLERISMO LIBERAL,0,0,0,0,0,0,1,0,0,,,5,ND,POINT (-73.6781341024 5.8779626654)
288430,,1961,7,23,63302,GENOVA,QUINDIO,EJE CAFETERO,DESCONOCIDA,BANDOLERISMO,BANDOLERISMO LIBERAL,0,0,0,0,0,0,0,0,0,,,10,ND,POINT (-75.7898166081 4.2074778878)
288431,CR041194,1961,7,24,73000,SIN INFORMACION,TOLIMA,,DESCONOCIDA,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-72 5.3008119038)
288432,CR010233,1961,8,0,41797,TESALIA,HUILA,CENTRO DEL HUILA,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,8,ARMA CORTO PUNZANTE,POINT (-75.7298401662 2.4860502637)
288433,CR010232,1961,8,2,76736,SEVILLA,VALLE DEL CAUCA,CENTRO DEL VALLE,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,9,ND,POINT (-75.9309405816 4.2670332735)
288434,CR037198,1961,10,3,73861,VENADILLO,TOLIMA,NORTE DEL TOLIMA,ASALTO,BANDOLERISMO,BANDOLERISMO REVOLUCIONARIO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-74.9291708546 4.7179665935)
288436,,1961,11,5,76845,ULLOA,VALLE DEL CAUCA,NORTE DEL VALLE,ASALTO,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,3,0,0,,,8,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-75.7377474697 4.7025139106)
